c,z,k,a,c_,z_,k_,a_,matched,trial
0.0,1.3999999999999998002,2.680000000000001048,1.1800000000000001599,0.0,1.3999962037606963339,2.680000000000000604,1.1799999999999999378,1.0,1.0
0.0,0.6999999999999999556,2.2800000000000006928,1.1800000000000001599,0.0,0.69999701702655081625,2.2800000000000006928,1.1799999999999999378,1.0,1.0
0.0,1.0999999999999998668,2.760000000000001119,0.97087378640776696517,0.0,1.0999979047578181124,2.760000000000000675,0.9708737864077667812,1.0,1.0
0.0,0.5,2.8200000000000011724,0.8928571428571427722,0.0,0.49999879336030839116,2.8200000000000007283,0.8928571428571426827,1.0,1.0
0.0,1.6999999999999997335,2.6600000000000010303,1.0200000000000000178,0.0,1.6999946795740281669,2.6600000000000005862,1.0200000000000000178,1.0,1.0
0.0,0.7999999999999999334,2.0200000000000004619,1.3200000000000002842,0.0,0.79999015933610184703,2.0200000000000004619,1.3200000000000002842,1.0,1.0
0.0,1.8999999999999996891,2.3000000000000007105,1.3200000000000002842,0.0,1.8999882749921233049,2.3000000000000007105,1.3200000000000002842,1.0,1.0
0.0,1.8999999999999996891,2.520000000000000906,1.3100000000000002753,0.0,1.8999883755515747374,2.520000000000000906,1.3100000000000002753,1.0,1.0
0.0,1.499999999999999778,1.5800000000000000711,1.340000000000000302,0.0,1.49996198434402217,1.5800000000000000711,1.340000000000000302,1.0,1.0
0.0,0.999999999999999889,2.9800000000000013145,1.1600000000000001421,0.0,0.999999484781388559,2.9800000000000013145,1.1599999999999999201,1.0,1.0
0.0,0.8999999999999999112,2.8400000000000011902,0.7812499999999998482,0.0,0.8999970592572185124,2.840000000000000746,0.78124999999999977796,1.0,1.0
0.0,1.5999999999999997558,1.6200000000000001066,1.2100000000000001865,0.0,1.5999766119089584571,1.6200000000000001066,1.2099999999999999645,1.0,1.0
0.0,0.8999999999999999112,2.000000000000000444,0.80645161290322566784,0.0,0.8999914389638805634,2.000000000000000444,0.8064516129032256453,1.0,1.0
0.0,1.0999999999999998668,1.7400000000000002132,0.8264462809917354098,0.0,1.0999868979178932804,1.7400000000000002132,0.8264462809917354491,1.0,1.0
0.0,1.8999999999999996891,2.9000000000000012434,1.0200000000000000178,0.0,1.8999949801581190734,2.9000000000000007994,1.0200000000000000178,1.0,1.0
0.0,1.2999999999999998224,1.7800000000000002487,0.79365079365079350536,0.0,1.2999831003571153953,1.7800000000000002487,0.7936507936507934957,1.0,1.0
0.0,1.5999999999999997558,1.5400000000000000355,0.7874015748031494576,0.0,1.5999655939645636149,1.5400000000000000355,0.78740157480314942884,1.0,1.0
0.0,0.7999999999999999334,2.600000000000000977,1.1200000000000001066,0.0,0.79999732657252498047,2.600000000000000977,1.1200000000000001066,1.0,1.0
0.0,1.2999999999999998224,2.260000000000000675,0.75757575757575741263,0.0,1.2999920272804899035,2.260000000000000675,0.757575757575757347,1.0,1.0
0.0,0.6999999999999999556,1.8800000000000003375,0.9009009009009008216,0.0,0.6999929336103846156,1.8800000000000003375,0.9009009009009008029,1.0,1.0
0.0,1.3999999999999998002,1.8800000000000003375,0.8264462809917354098,0.0,1.3999853840094620416,1.8800000000000003375,0.8264462809917354491,1.0,1.0
0.0,1.2999999999999998224,2.680000000000001048,1.340000000000000302,0.0,1.2999937544418036506,2.680000000000000604,1.340000000000000302,1.0,1.0
0.0,1.6999999999999997335,1.9600000000000004086,1.2000000000000001776,0.0,1.6999847075140455122,1.9600000000000004086,1.1999999999999999556,1.0,1.0
0.0,1.9999999999999996669,2.3000000000000007105,0.83333333333333321,0.0,1.9999900029078110375,2.3000000000000007105,0.8333333333333331483,1.0,1.0
0.0,0.6999999999999999556,2.0600000000000004974,0.9900990099009900903,0.0,0.69999534448089817396,2.0600000000000004974,0.9900990099009899792,1.0,1.0
0.0,1.2999999999999998224,2.860000000000001208,0.75757575757575741263,0.0,1.2999941193695756514,2.8600000000000007638,0.757575757575757347,1.0,1.0
0.0,0.8999999999999999112,2.6400000000000010125,1.2100000000000001865,0.0,0.8999949400338619343,2.6400000000000010125,1.2099999999999999645,1.0,1.0
0.0,0.6999999999999999556,2.1600000000000005862,0.8620689655172412737,0.0,0.69999421557457219834,2.1600000000000005862,0.8620689655172412147,1.0,1.0
0.0,1.2999999999999998224,2.0600000000000004974,0.8620689655172412737,0.0,1.2999911680200133546,2.0600000000000004974,0.8620689655172412147,1.0,1.0
0.0,0.6999999999999999556,1.7000000000000001776,1.0900000000000000799,0.0,0.69999377125062622884,1.6999999999999999556,1.0900000000000000799,1.0,1.0
0.0,1.9999999999999996669,2.3200000000000007283,0.88495575221238929013,0.0,1.9999931026370818543,2.3200000000000007283,0.8849557522123892017,1.0,1.0
0.0,1.8999999999999996891,2.5600000000000009415,1.0600000000000000533,0.0,1.8999925735493252699,2.5600000000000009415,1.0600000000000000533,1.0,1.0
0.0,1.8999999999999996891,1.8000000000000002665,1.3000000000000002665,0.0,1.8999728142042928702,1.8000000000000002665,1.3000000000000002665,1.0,1.0
0.0,1.7999999999999997113,1.840000000000000302,0.76335877862595403803,0.0,1.7999739076995322495,1.840000000000000302,0.76335877862595402643,1.0,1.0
0.0,1.0999999999999998668,1.9800000000000004263,0.925925925925925865,0.0,1.0999918175096945472,1.9800000000000004263,0.925925925925925819,1.0,1.0
0.0,1.3999999999999998002,1.6200000000000001066,1.2300000000000002043,0.0,1.399977601769857305,1.6200000000000001066,1.2300000000000002043,1.0,1.0
0.0,0.5,2.2400000000000006573,1.3200000000000002842,0.0,0.49999530575670403376,2.2400000000000006573,1.3200000000000002842,1.0,1.0
0.0,0.5,1.6800000000000001599,0.97087378640776696517,0.0,0.49999420952608142343,1.6799999999999999378,0.9708737864077667812,1.0,1.0
0.0,1.5999999999999997558,1.7200000000000001954,1.1900000000000001688,0.0,1.599979741321200688,1.7199999999999999734,1.1899999999999999467,1.0,1.0
0.0,1.1999999999999998446,1.6600000000000001421,0.7812499999999998482,0.0,1.1999787131641495019,1.6599999999999999201,0.78124999999999977796,1.0,1.0
0.0,1.0999999999999998668,1.7600000000000002309,1.1900000000000001688,0.0,1.0999897006685130929,1.7600000000000002309,1.1899999999999999467,1.0,1.0
0.0,0.8999999999999999112,1.9800000000000004263,0.9900990099009900903,0.0,0.8999937946666252131,1.9800000000000004263,0.9900990099009899792,1.0,1.0
0.0,0.999999999999999889,2.1600000000000005862,0.9090909090909090175,0.0,0.999994656527729453,2.1600000000000005862,0.9090909090909089496,1.0,1.0
0.0,1.0999999999999998668,2.7400000000000011013,0.925925925925925865,0.0,1.0999975272532682702,2.7400000000000006573,0.925925925925925819,1.0,1.0
0.0,1.2999999999999998224,2.2000000000000006217,0.8928571428571427722,0.0,1.2999942309048027056,2.2000000000000006217,0.8928571428571426827,1.0,1.0
0.0,1.2999999999999998224,2.6200000000000009948,0.79365079365079350536,0.0,1.2999933889658055186,2.6200000000000009948,0.7936507936507934957,1.0,1.0
0.0,0.6999999999999999556,2.180000000000000604,0.9174311926605503914,0.0,0.6999974373963396834,2.180000000000000604,0.9174311926605503986,1.0,1.0
0.0,0.8999999999999999112,2.3800000000000007816,0.9615384615384615056,0.0,0.8999952669693990215,2.3800000000000007816,0.9615384615384615641,1.0,1.0
0.0,1.8999999999999996891,2.5000000000000008882,1.0200000000000000178,0.0,1.8999954013051505441,2.5000000000000008882,1.0200000000000000178,1.0,1.0
0.0,1.0999999999999998668,2.2400000000000006573,1.2700000000000002398,0.0,1.0999929390413663022,2.2400000000000006573,1.2700000000000002398,1.0,1.0
0.0,1.9999999999999996669,2.4200000000000008171,1.0,0.0,1.9999899775546265968,2.4200000000000008171,1.0,1.0,1.0
0.0,1.5999999999999997558,1.8800000000000003375,0.85470085470085459055,0.0,1.5999865785372693328,1.8800000000000003375,0.85470085470085455093,1.0,1.0
0.0,0.7999999999999999334,2.9600000000000012967,1.2900000000000002576,0.0,0.7999985765490487122,2.9600000000000008527,1.2900000000000002576,1.0,1.0
0.0,1.499999999999999778,2.4000000000000007994,0.7751937984496122483,0.0,1.499991605656606497,2.4000000000000007994,0.7751937984496122258,1.0,1.0
0.0,1.5999999999999997558,1.6200000000000001066,1.0500000000000000444,0.0,1.5999815411567928081,1.6200000000000001066,1.0500000000000000444,1.0,1.0
0.0,0.7999999999999999334,2.2800000000000006928,1.3300000000000002931,0.0,0.7999945134842877392,2.2800000000000006928,1.3300000000000002931,1.0,1.0
0.0,1.2999999999999998224,2.3800000000000007816,0.9433962264150942922,0.0,1.2999951914699945377,2.3800000000000007816,0.94339622641509424117,1.0,1.0
0.0,1.0999999999999998668,2.4200000000000008171,1.0200000000000000178,0.0,1.0999946471514154833,2.4200000000000008171,1.0200000000000000178,1.0,1.0
0.0,1.6999999999999997335,1.8000000000000002665,0.9174311926605503914,0.0,1.6999839174992594781,1.8000000000000002665,0.9174311926605503986,1.0,1.0
0.0,1.3999999999999998002,2.7400000000000011013,1.2200000000000001954,0.0,1.3999941864547107429,2.7400000000000006573,1.2199999999999999734,1.0,1.0
0.0,1.2999999999999998224,2.3000000000000007105,1.2400000000000002132,0.0,1.2999915092750389256,2.3000000000000007105,1.2400000000000002132,1.0,1.0
0.0,1.7999999999999997113,2.600000000000000977,1.2300000000000002043,0.0,1.7999927049559354408,2.600000000000000977,1.2300000000000002043,1.0,1.0
0.0,0.7999999999999999334,2.3800000000000007816,0.9009009009009008216,0.0,0.799994770539836475,2.3800000000000007816,0.9009009009009008029,1.0,1.0
0.0,1.1999999999999998446,2.0800000000000005151,0.75757575757575741263,0.0,1.1999866037201869506,2.0800000000000005151,0.757575757575757347,1.0,1.0
0.0,1.5999999999999997558,2.340000000000000746,1.0500000000000000444,0.0,1.5999900746263628903,2.340000000000000746,1.0500000000000000444,1.0,1.0
0.0,0.5999999999999999778,2.600000000000000977,1.1300000000000001155,0.0,0.5999972089896258298,2.600000000000000977,1.1299999999999998934,1.0,1.0
0.0,1.2999999999999998224,1.7600000000000002309,1.2400000000000002132,0.0,1.299985380049889061,1.7600000000000002309,1.2400000000000002132,1.0,1.0
0.0,1.6999999999999997335,1.6600000000000001421,0.74626865671641774225,0.0,1.6999658533764603341,1.6599999999999999201,0.74626865671641773314,1.0,1.0
0.0,0.999999999999999889,2.7200000000000010836,1.1400000000000001243,0.0,0.99999925740753869974,2.7200000000000006395,1.1399999999999999023,1.0,1.0
0.0,1.0999999999999998668,2.520000000000000906,1.2900000000000002576,0.0,1.0999937264768646639,2.520000000000000906,1.2900000000000002576,1.0,1.0
0.0,1.8999999999999996891,1.9000000000000003553,0.8264462809917354098,0.0,1.899981139525164231,1.9000000000000003553,0.8264462809917354491,1.0,1.0
0.0,1.8999999999999996891,2.7200000000000010836,1.3100000000000002753,0.0,1.8999898398801735588,2.7200000000000006395,1.3100000000000002753,1.0,1.0
0.0,1.6999999999999997335,2.5800000000000009592,1.2000000000000001776,0.0,1.6999920100297529757,2.5800000000000009592,1.1999999999999999556,1.0,1.0
0.0,1.9999999999999996669,2.7200000000000010836,1.0500000000000000444,0.0,1.9999927820583458526,2.7200000000000006395,1.0500000000000000444,1.0,1.0
0.0,1.6999999999999997335,2.0400000000000004796,1.0100000000000000089,0.0,1.6999876184332589624,2.0400000000000004796,1.0100000000000000089,1.0,1.0
0.0,1.0999999999999998668,2.9600000000000012967,0.7812499999999998482,0.0,1.0999971682929305938,2.9600000000000008527,0.78124999999999977796,1.0,1.0
0.0,0.999999999999999889,2.7400000000000011013,1.3300000000000002931,0.0,0.9999949289233075467,2.7400000000000006573,1.3300000000000002931,1.0,1.0
0.0,0.7999999999999999334,2.9000000000000012434,1.1000000000000000888,0.0,0.7999970911282644481,2.9000000000000007994,1.1000000000000000888,1.0,1.0
0.0,1.0999999999999998668,1.920000000000000373,0.9174311926605503914,0.0,1.099991044150595787,1.920000000000000373,0.9174311926605503986,1.0,1.0
0.0,1.6999999999999997335,2.180000000000000604,1.2100000000000001865,0.0,1.6999869126153759336,2.180000000000000604,1.2099999999999999645,1.0,1.0
0.0,1.5999999999999997558,2.0400000000000004796,1.1300000000000001155,0.0,1.5999882354662133821,2.0400000000000004796,1.1299999999999998934,1.0,1.0
0.0,1.499999999999999778,1.6600000000000001421,1.2800000000000002487,0.0,1.4999750136100231668,1.6599999999999999201,1.2800000000000002487,1.0,1.0
0.0,1.3999999999999998002,2.2400000000000006573,1.3300000000000002931,0.0,1.3999890930555771718,2.2400000000000006573,1.3300000000000002931,1.0,1.0
0.0,1.2999999999999998224,2.3800000000000007816,1.2700000000000002398,0.0,1.2999946498642664938,2.3800000000000007816,1.2700000000000002398,1.0,1.0
0.0,1.6999999999999997335,2.760000000000001119,1.0900000000000000799,0.0,1.6999937492819017226,2.760000000000000675,1.0900000000000000799,1.0,1.0
0.0,1.2999999999999998224,2.180000000000000604,0.8695652173913042471,0.0,1.2999918548011573094,2.180000000000000604,0.86956521739130421267,1.0,1.0
0.0,1.7999999999999997113,2.9600000000000012967,1.0200000000000000178,0.0,1.7999950137565501329,2.9600000000000008527,1.0200000000000000178,1.0,1.0
0.0,0.999999999999999889,2.6400000000000010125,0.9090909090909090175,0.0,0.9999984793598399868,2.6400000000000010125,0.9090909090909089496,1.0,1.0
0.0,1.1999999999999998446,3.0000000000000013323,1.1900000000000001688,0.0,1.1999966613800387982,3.0000000000000013323,1.1899999999999999467,1.0,1.0
0.0,1.6999999999999997335,2.5600000000000009415,1.1900000000000001688,0.0,1.6999908402717707201,2.5600000000000009415,1.1899999999999999467,1.0,1.0
0.0,0.5999999999999999778,2.8200000000000011724,1.2700000000000002398,0.0,0.59999891629684687366,2.8200000000000007283,1.2700000000000002398,1.0,1.0
0.0,1.6999999999999997335,2.7200000000000010836,0.95238095238095234066,0.0,1.6999944866949430189,2.7200000000000006395,0.9523809523809524391,1.0,1.0
0.0,0.5999999999999999778,2.260000000000000675,1.250000000000000222,0.0,0.59999646335668155306,2.260000000000000675,1.250000000000000222,1.0,1.0
0.0,0.7999999999999999334,1.7400000000000002132,1.1300000000000001155,0.0,0.7999927193286749949,1.7400000000000002132,1.1299999999999998934,1.0,1.0
0.0,0.7999999999999999334,1.5600000000000000533,1.1000000000000000888,0.0,0.79998972985972005567,1.5600000000000000533,1.1000000000000000888,1.0,1.0
0.0,1.2999999999999998224,2.2800000000000006928,1.2800000000000002487,0.0,1.2999905000166545044,2.2800000000000006928,1.2800000000000002487,1.0,1.0
0.0,0.6999999999999999556,2.2400000000000006573,1.3200000000000002842,0.0,0.6999944773615849325,2.2400000000000006573,1.3200000000000002842,1.0,1.0
0.0,1.7999999999999997113,2.340000000000000746,0.75187969924812013504,0.0,1.7999896242857986728,2.340000000000000746,0.751879699248120148,1.0,1.0
0.0,1.9999999999999996669,2.520000000000000906,0.925925925925925865,0.0,1.9999905978454983746,2.520000000000000906,0.925925925925925819,1.0,1.0
0.0,1.499999999999999778,2.260000000000000675,1.2000000000000001776,0.0,1.4999926974463271279,2.260000000000000675,1.1999999999999999556,1.0,1.0
0.0,1.0999999999999998668,2.520000000000000906,1.0300000000000000266,0.0,1.0999948645610482245,2.520000000000000906,1.0300000000000000266,1.0,1.0
0.0,1.9999999999999996669,1.6000000000000000888,0.75187969924812013504,0.0,1.9999566189523134696,1.6000000000000000888,0.751879699248120148,1.0,1.0
0.0,0.8999999999999999112,2.520000000000000906,1.1300000000000001155,0.0,0.89999497009888806964,2.520000000000000906,1.1299999999999998934,1.0,1.0
0.0,1.3999999999999998002,2.8000000000000011546,0.75187969924812013504,0.0,1.3999926646737486102,2.8000000000000007105,0.751879699248120148,1.0,1.0
0.0,0.8999999999999999112,2.6400000000000010125,1.1000000000000000888,0.0,0.8999985839205059124,2.6400000000000010125,1.1000000000000000888,1.0,1.0
0.0,0.8999999999999999112,2.680000000000001048,0.79365079365079350536,0.0,0.8999942186161808966,2.680000000000000604,0.7936507936507934957,1.0,1.0
0.0,1.6999999999999997335,1.6600000000000001421,1.0200000000000000178,0.0,1.6999828706549588997,1.6599999999999999201,1.0200000000000000178,1.0,1.0
0.0,0.999999999999999889,2.2000000000000006217,1.1000000000000000888,0.0,0.999994817846624362,2.2000000000000006217,1.1000000000000000888,1.0,1.0
0.0,1.3999999999999998002,1.920000000000000373,1.1400000000000001243,0.0,1.3999883560082573286,1.920000000000000373,1.1399999999999999023,1.0,1.0
0.0,1.7999999999999997113,1.6800000000000001599,0.9090909090909090175,0.0,1.7999790804736537364,1.6799999999999999378,0.9090909090909089496,1.0,1.0
0.0,1.6999999999999997335,2.4000000000000007994,0.88495575221238929013,0.0,1.6999921838337446189,2.4000000000000007994,0.8849557522123892017,1.0,1.0
0.0,1.7999999999999997113,2.0200000000000004619,1.1200000000000001066,0.0,1.799987721109066019,2.0200000000000004619,1.1200000000000001066,1.0,1.0
0.0,0.7999999999999999334,2.3600000000000007638,0.9615384615384615056,0.0,0.7999951045946842587,2.3600000000000007638,0.9615384615384615641,1.0,1.0
0.0,0.5,1.5600000000000000533,0.8695652173913042471,0.0,0.49999167757158530234,1.5600000000000000533,0.86956521739130421267,1.0,1.0
0.0,0.5,2.9200000000000012612,0.88495575221238929013,0.0,0.49999976208761737206,2.9200000000000008171,0.8849557522123892017,1.0,1.0
0.0,0.7999999999999999334,2.0400000000000004796,0.85470085470085459055,0.0,0.7999923584411440247,2.0400000000000004796,0.85470085470085455093,1.0,1.0
0.0,1.9999999999999996669,2.5000000000000008882,1.3100000000000002753,0.0,1.99999111856032874,2.5000000000000008882,1.3100000000000002753,1.0,1.0
0.0,1.5999999999999997558,1.8000000000000002665,1.2100000000000001865,0.0,1.5999811299660440245,1.8000000000000002665,1.2099999999999999645,1.0,1.0
0.0,1.9999999999999996669,1.7000000000000001776,1.1800000000000001599,0.0,1.9999731507959348509,1.6999999999999999556,1.1799999999999999378,1.0,1.0
0.0,1.1999999999999998446,3.0000000000000013323,0.84745762711864395297,0.0,1.199998144800445532,3.0000000000000013323,0.84745762711864391914,1.0,1.0
0.0,1.7999999999999997113,1.5800000000000000711,1.0600000000000000533,0.0,1.7999781435492134829,1.5800000000000000711,1.0600000000000000533,1.0,1.0
0.0,0.8999999999999999112,2.2000000000000006217,1.1500000000000001332,0.0,0.89999215417213462853,2.2000000000000006217,1.1499999999999999112,1.0,1.0
0.0,1.9999999999999996669,2.600000000000000977,1.1300000000000001155,0.0,1.9999931025930506312,2.600000000000000977,1.1299999999999998934,1.0,1.0
0.0,1.499999999999999778,2.7000000000000010658,1.2100000000000001865,0.0,1.4999920028045721221,2.7000000000000006217,1.2099999999999999645,1.0,1.0
0.0,1.6999999999999997335,2.3600000000000007638,1.3100000000000002753,0.0,1.6999896404242766934,2.3600000000000007638,1.3100000000000002753,1.0,1.0
0.0,1.7999999999999997113,2.9600000000000012967,0.7874015748031494576,0.0,1.7999920684725447817,2.9600000000000008527,0.78740157480314942884,1.0,1.0
0.0,0.5,2.8400000000000011902,1.1000000000000000888,0.0,0.49999845497978412379,2.840000000000000746,1.1000000000000000888,1.0,1.0
0.0,1.9999999999999996669,1.8200000000000002842,1.2600000000000002309,0.0,1.9999758105373537376,1.8200000000000000622,1.2600000000000002309,1.0,1.0
0.0,1.2999999999999998224,1.5,1.3100000000000002753,0.0,1.299964075653193829,1.5,1.3100000000000002753,1.0,1.0
0.0,1.6999999999999997335,2.100000000000000533,1.1800000000000001599,0.0,1.6999876602018628713,2.100000000000000533,1.1799999999999999378,1.0,1.0
0.0,0.999999999999999889,1.5400000000000000355,1.2800000000000002487,0.0,0.99997379755554793856,1.5400000000000000355,1.2800000000000002487,1.0,1.0
0.0,0.7999999999999999334,1.6600000000000001421,1.250000000000000222,0.0,0.799985628791154868,1.6599999999999999201,1.250000000000000222,1.0,1.0
0.0,1.6999999999999997335,2.7200000000000010836,0.98039215686274508096,0.0,1.6999957630695106126,2.7200000000000006395,0.98039215686274494566,1.0,1.0
0.0,0.6999999999999999556,1.9600000000000004086,1.3100000000000002753,0.0,0.69999175099688104584,1.9600000000000004086,1.3100000000000002753,1.0,1.0
0.0,0.7999999999999999334,2.2200000000000006395,0.98039215686274508096,0.0,0.79999561611799363536,2.2200000000000006395,0.98039215686274494566,1.0,1.0
0.0,0.8999999999999999112,2.9000000000000012434,0.7812499999999998482,0.0,0.8999961014466014708,2.9000000000000007994,0.78124999999999977796,1.0,1.0
0.0,1.2999999999999998224,2.000000000000000444,1.250000000000000222,0.0,1.2999879898359687491,2.000000000000000444,1.250000000000000222,1.0,1.0
0.0,1.7999999999999997113,2.5800000000000009592,1.0400000000000000355,0.0,1.799994189828166391,2.5800000000000009592,1.0400000000000000355,1.0,1.0
0.0,1.1999999999999998446,1.6400000000000001243,0.7692307692307690731,0.0,1.1999752886772416804,1.6399999999999999023,0.7692307692307690514,1.0,1.0
0.0,1.2999999999999998224,2.0400000000000004796,0.76335877862595403803,0.0,1.2999861312716092243,2.0400000000000004796,0.76335877862595402643,1.0,1.0
0.0,1.499999999999999778,2.600000000000000977,1.250000000000000222,0.0,1.4999925932342705881,2.600000000000000977,1.250000000000000222,1.0,1.0
0.0,1.7999999999999997113,1.5200000000000000178,1.0700000000000000622,0.0,1.7999750603323141362,1.5200000000000000178,1.0700000000000000622,1.0,1.0
0.0,1.9999999999999996669,2.000000000000000444,0.925925925925925865,0.0,1.9999870038993090571,2.000000000000000444,0.925925925925925819,1.0,1.0
0.0,1.1999999999999998446,2.3200000000000007283,0.9900990099009900903,0.0,1.1999949363301716243,2.3200000000000007283,0.9900990099009899792,1.0,1.0
0.0,1.0999999999999998668,2.4600000000000008527,0.75757575757575741263,0.0,1.0999929467836682129,2.4600000000000008527,0.757575757575757347,1.0,1.0
0.0,0.6999999999999999556,1.920000000000000373,1.170000000000000151,0.0,0.69999264091377377817,1.920000000000000373,1.1699999999999999289,1.0,1.0
0.0,0.6999999999999999556,1.5600000000000000533,0.97087378640776696517,0.0,0.69999123565473175823,1.5600000000000000533,0.9708737864077667812,1.0,1.0
0.0,1.6999999999999997335,1.8000000000000002665,1.2300000000000002043,0.0,1.6999775907988410317,1.8000000000000002665,1.2300000000000002043,1.0,1.0
0.0,1.1999999999999998446,2.5800000000000009592,1.1900000000000001688,0.0,1.1999952295255797985,2.5800000000000009592,1.1899999999999999467,1.0,1.0
0.0,0.5999999999999999778,2.860000000000001208,0.7692307692307690731,0.0,0.5999982286924259167,2.8600000000000007638,0.7692307692307690514,1.0,1.0
0.0,1.7999999999999997113,2.2800000000000006928,0.7692307692307690731,0.0,1.7999843948452636244,2.2800000000000006928,0.7692307692307690514,1.0,1.0
0.0,1.1999999999999998446,2.9600000000000012967,1.2200000000000001954,0.0,1.1999958163916331078,2.9600000000000008527,1.2199999999999999734,1.0,1.0
0.0,0.7999999999999999334,2.6200000000000009948,1.0400000000000000355,0.0,0.7999980201798548851,2.6200000000000009948,1.0400000000000000355,1.0,1.0
0.0,1.1999999999999998446,1.7200000000000001954,1.250000000000000222,0.0,1.1999831732980099641,1.7199999999999999734,1.250000000000000222,1.0,1.0
0.0,1.8999999999999996891,1.7600000000000002309,1.1400000000000001243,0.0,1.8999806939083143664,1.7600000000000002309,1.1399999999999999023,1.0,1.0
0.0,1.6999999999999997335,2.2000000000000006217,1.1200000000000001066,0.0,1.6999924046705099379,2.2000000000000006217,1.1200000000000001066,1.0,1.0
0.0,0.999999999999999889,2.7000000000000010658,1.0200000000000000178,0.0,0.9999968244469693568,2.7000000000000006217,1.0200000000000000178,1.0,1.0
0.0,1.0999999999999998668,1.840000000000000302,1.0400000000000000355,0.0,1.0999896910250988036,1.840000000000000302,1.0400000000000000355,1.0,1.0
0.0,1.2999999999999998224,2.2400000000000006573,0.8620689655172412737,0.0,1.2999925679076167473,2.2400000000000006573,0.8620689655172412147,1.0,1.0
0.0,1.9999999999999996669,1.7400000000000002132,0.7812499999999998482,0.0,1.9999711470066949826,1.7400000000000002132,0.78124999999999977796,1.0,1.0
0.0,0.7999999999999999334,2.100000000000000533,1.1600000000000001421,0.0,0.79999486347841430867,2.100000000000000533,1.1599999999999999201,1.0,1.0
0.0,0.6999999999999999556,1.9400000000000003908,1.1200000000000001066,0.0,0.69999450562184262203,1.9400000000000003908,1.1200000000000001066,1.0,1.0
0.0,0.999999999999999889,2.3000000000000007105,1.1400000000000001243,0.0,0.99999362556607684915,2.3000000000000007105,1.1399999999999999023,1.0,1.0
0.0,0.999999999999999889,2.5000000000000008882,0.8928571428571427722,0.0,0.99999350155235955384,2.5000000000000008882,0.8928571428571426827,1.0,1.0
0.0,1.5999999999999997558,2.860000000000001208,0.8771929824561402552,0.0,1.599995352668938331,2.8600000000000007638,0.87719298245614019116,1.0,1.0
0.0,1.8999999999999996891,1.7800000000000002487,1.2800000000000002487,0.0,1.8999719359896192206,1.7800000000000002487,1.2800000000000002487,1.0,1.0
0.0,0.999999999999999889,2.7200000000000010836,0.74626865671641774225,0.0,0.9999954863978521846,2.7200000000000006395,0.74626865671641773314,1.0,1.0
0.0,0.5999999999999999778,1.8600000000000003197,1.2600000000000002309,0.0,0.5999933876840765068,1.8600000000000003197,1.2600000000000002309,1.0,1.0
0.0,1.0999999999999998668,2.4600000000000008527,1.2200000000000001954,0.0,1.0999928199701138887,2.4600000000000008527,1.2199999999999999734,1.0,1.0
0.0,1.6999999999999997335,2.4000000000000007994,1.2700000000000002398,0.0,1.6999892900802926476,2.4000000000000007994,1.2700000000000002398,1.0,1.0
0.0,0.7999999999999999334,1.5200000000000000178,1.3100000000000002753,0.0,0.7999720595623280861,1.5200000000000000178,1.3100000000000002753,1.0,1.0
0.0,1.2999999999999998224,1.8000000000000002665,0.98039215686274508096,0.0,1.2999899254059195108,1.8000000000000002665,0.98039215686274494566,1.0,1.0
0.0,0.5,1.9400000000000003908,1.0700000000000000622,0.0,0.4999976734998979322,1.9400000000000003908,1.0700000000000000622,1.0,1.0
0.0,1.3999999999999998002,2.6400000000000010125,1.250000000000000222,0.0,1.3999925040175957847,2.6400000000000010125,1.250000000000000222,1.0,1.0
0.0,0.5999999999999999778,2.860000000000001208,1.340000000000000302,0.0,0.5999976907197714926,2.8600000000000007638,1.340000000000000302,1.0,1.0
0.0,1.7999999999999997113,2.7800000000000011369,1.3300000000000002931,0.0,1.7999907094508309502,2.7800000000000006928,1.3300000000000002931,1.0,1.0
0.0,1.7999999999999997113,1.8800000000000003375,0.9615384615384615056,0.0,1.7999848135511338221,1.8800000000000003375,0.9615384615384615641,1.0,1.0
0.0,0.5999999999999999778,1.9600000000000004086,1.3300000000000002931,0.0,0.599990895823066972,1.9600000000000004086,1.3300000000000002931,1.0,1.0
0.0,1.8999999999999996891,1.840000000000000302,0.8771929824561402552,0.0,1.899981242068740972,1.840000000000000302,0.87719298245614019116,1.0,1.0
0.0,1.5999999999999997558,1.7800000000000002487,1.250000000000000222,0.0,1.5999781524777307862,1.7800000000000002487,1.250000000000000222,1.0,1.0
0.0,0.7999999999999999334,1.9400000000000003908,0.8196721311475408523,0.0,0.7999936346416394173,1.9400000000000003908,0.8196721311475407834,1.0,1.0
0.0,0.7999999999999999334,2.5600000000000009415,0.9433962264150942922,0.0,0.79999604598176221604,2.5600000000000009415,0.94339622641509424117,1.0,1.0
0.0,1.499999999999999778,1.5600000000000000533,0.79999999999999985787,0.0,1.4999719330217524682,1.5600000000000000533,0.79999999999999982236,1.0,1.0
0.0,1.5999999999999997558,2.1600000000000005862,0.76335877862595403803,0.0,1.5999850137467912514,2.1600000000000005862,0.76335877862595402643,1.0,1.0
0.0,0.5,1.7600000000000002309,0.79999999999999985787,0.0,0.49999336318886822284,1.7600000000000002309,0.79999999999999982236,1.0,1.0
0.0,1.9999999999999996669,2.8200000000000011724,0.9345794392523363943,0.0,1.9999921325672824768,2.8200000000000007283,0.93457943925233644133,1.0,1.0
