c,z,k,a,mean,std,skew,kurt
0.0,1.0,1.5800000000000000711,0.75187969924812013504,-0.5134718172452009677,1.5391779017711251232,-1.1476139111503311785,5.4219141726777078105
0.0,1.0,1.5800000000000000711,0.74626865671641774225,-0.5304515500782012172,1.554662813500023999,-1.1764581720100277806,5.517415265588212492
0.0,1.0,1.5800000000000000711,0.74074074074074057017,-0.54760362471416601515,1.5705989710937204862,-1.2049976468043634981,5.614481276998952275
0.0,1.0,1.5800000000000000711,0.73529411764705865064,-0.56493482850112408666,1.5869902395365376169,-1.2332364808288955871,5.713063417160041624
0.0,1.0,1.5800000000000000711,0.7299270072992698979,-0.5824519316314609174,1.6038407638013392198,-1.2611788359526636683,5.813114692801788941
0.0,1.0,1.5800000000000000711,0.7246376811594201126,-0.60016169408857922285,1.6211549644496758837,-1.2888288878570328677,5.9145898681283570752
0.0,1.0,1.5800000000000000711,0.71942446043165449697,-0.61807087230443713555,1.6389375337553300227,-1.3161908233345731567,6.0174454261434329183
0.0,1.0,1.5800000000000000711,0.71428571428571410447,-0.63618622555077997127,1.6571934323203858508,-1.3432688376487280646,6.1216395303142050466
0.0,1.0,1.5800000000000000711,0.70921985815602818563,-0.6545145220851705803,1.6759278861555011453,-1.3700671319549329041,6.2271319865814698247
0.0,1.0,1.5800000000000000711,0.7042253521126758713,-0.6730625450711222868,1.6951463841983855918,-1.3965899107846038163,6.333884205724756633
0.0,1.0,1.5800000000000000711,0.69930069930069911394,-0.69183709829221751164,1.7148546762466365667,-1.4228413795898666727,6.4418591660874033877
0.0,1.0,1.5800000000000000711,0.694444444444444256,-0.7108450116718187939,1.7350587712830318754,-1.4488257423593557949,6.5510213766882188224
0.0,1.0,1.5800000000000000711,0.68965517241379291336,-0.7300931466227462696,1.7557649361731944015,-1.4745471992906808989,6.661336840702623441
0.0,1.0,1.5800000000000000711,0.68493150684931487684,-0.7495884012327647117,1.7769796947171887513,-1.5000099445360470796,6.772773019353439672
0.0,1.0,1.5800000000000000711,0.68027210884353722176,-0.7693377153046754291,1.7987098270381396414,-1.5252181640127631113,6.8852987962059515326
0.0,1.0,1.5800000000000000711,0.67567567567567548106,-0.78934807526191941296,1.8209623692923575522,-1.5501760332826728384,6.9988844418852078633
0.0,1.0,1.5800000000000000711,0.6711409395973152402,-0.80962651893174875095,1.8437446136867621238,-1.5748877155009517459,7.1135015792268996293
0.0,1.0,1.5800000000000000711,0.6666666666666664693,-0.83018014021699682026,1.8670641087905708311,-1.5993573594349821398,7.229123148874178284
0.0,1.0,1.5900000000000000799,1.0,0.0,1.2668769045039467436,0.0,3.5718733157386877153
0.0,1.0,1.5900000000000000799,1.0100000000000000089,0.015595874372368282931,1.2671593653051744788,0.040364991063483526834,3.5740936453667533357
0.0,1.0,1.5900000000000000799,1.0200000000000000178,0.031051472287734045025,1.2679960396778557907,0.080326229452427871935,3.5806667168543917512
0.0,1.0,1.5900000000000000799,1.0300000000000000266,0.046382458049167671343,1.2693718625915431097,0.11988575349158986372,3.5914632858253914272
0.0,1.0,1.5900000000000000799,1.0400000000000000355,0.06160371291532646537,1.2712730222782588907,0.15904572271464795241,3.606357548840970928
0.0,1.0,1.5900000000000000799,1.0500000000000000444,0.07672939695036479213,1.273686872203920073,0.19780841225611311973,3.6252270616060711106
0.0,1.0,1.5900000000000000799,1.0600000000000000533,0.09177300568512233858,1.2766018508268750509,0.2361762073687932173,3.6479526607049450604
0.0,1.0,1.5900000000000000799,1.0700000000000000622,0.10674742209424603612,1.2800074083872454711,0.27415159809257949597,3.6744183885127994493
0.0,1.0,1.5900000000000000799,1.0800000000000000711,0.12166496432702759989,1.2838939400526667711,0.31173717412185825149,3.7045114209949705497
0.0,1.0,1.5900000000000000799,1.0900000000000000799,0.1365374296092383144,1.2882527248182324975,0.34893561984769139173,3.7381219981300235489
0.0,1.0,1.5900000000000000799,1.1000000000000000888,0.15137613465803401169,1.2930758696221740234,0.38574970962262522534,3.7751433567545835679
0.0,1.0,1.5900000000000000799,1.1100000000000000977,0.16619195294174607391,1.2983562581951963999,0.4221823032274943932,3.8154716656372245076
0.0,1.0,1.5900000000000000799,1.1200000000000001066,0.18099534907019054764,1.3040875042112829441,0.45823634154651371464,3.8590059626228163658
0.0,1.0,1.5900000000000000799,1.1300000000000001155,0.19579641057580698948,1.3102639083520515317,0.49391484244442973583,3.905648093705083923
0.0,1.0,1.5900000000000000799,1.1400000000000001243,0.21060487731954868895,1.3168804189360414636,0.5292208968378584455,3.9553026539011408858
0.0,1.0,1.5900000000000000799,1.1500000000000001332,0.22543016873237303743,1.3239325957992591487,0.5641576649509749686,4.007876929814427669
0.0,1.0,1.5900000000000000799,1.1600000000000001421,0.24028140908260917086,1.3314165771444275155,0.5987283727442821446,4.0632808437826870573
0.0,1.0,1.5900000000000000799,1.170000000000000151,0.25516745094111725756,1.339329049104124536,0.6329363085042970516,4.1214268995160967535
0.0,1.0,1.5900000000000000799,1.1800000000000001599,0.27009689699973954413,1.3476672177877586645,0.66678481958156121667,4.182230129137705532
0.0,1.0,1.5900000000000000799,1.1900000000000001688,0.28507812038385799136,1.3564287836044739421,0.70027730926421927204,4.245608041544127964
0.0,1.0,1.5900000000000000799,1.2000000000000001776,0.3001192835867127484,1.365611917673875908,0.7334172337746387438,4.3114805720094491193
0.0,1.0,1.5900000000000000799,1.2100000000000001865,0.31522835614133437598,1.3752152401035269147,0.7662080994616478069,4.3797700336072793448
0.0,1.0,1.5900000000000000799,1.2200000000000001954,0.33041313113534520607,1.3852378002754741626,0.7986534596844461209,4.450401066605457423
0.0,1.0,1.5900000000000000799,1.2300000000000002043,0.34568124066435546027,1.3956790582780149723,0.830756912570377537,4.5233005949638629417
0.0,1.0,1.5900000000000000799,1.2400000000000002132,0.36104017031110874347,1.4065388683723196728,0.86252209795562351236,4.598397776945824411
0.0,1.0,1.5900000000000000799,1.250000000000000222,0.3764972727298052657,1.4178174631622626478,0.8939526955907113326,4.6756239654034805753
0.0,1.0,1.5900000000000000799,1.2600000000000002309,0.39205978040806682694,1.4295154401910528108,0.92505242129975229215,4.7549126538866888225
0.0,1.0,1.5900000000000000799,1.2700000000000002398,0.40773481767271513299,1.4416337483091998806,0.9558250257740605882,4.8361994419538989476
0.0,1.0,1.5900000000000000799,1.2800000000000002487,0.4235294119998690432,1.4541736760734755851,0.9862742916998911147,4.919421988993800454
0.0,1.0,1.5900000000000000799,1.2900000000000002576,0.43945050468468960236,1.4671368408904759129,1.0164040314068147897,5.0045199722641759976
0.0,1.0,1.5900000000000000799,1.3000000000000002665,0.455504960921496449,1.4805251790846172266,1.0462180845858568556,5.091435045749673982
0.0,1.0,1.5900000000000000799,1.3100000000000002753,0.47169957934072515027,1.4943409368562794448,1.0757203160082131621,5.1801107995261963524
0.0,1.0,1.5900000000000000799,1.3200000000000002842,0.48804110104538994674,1.5085866620523078474,1.1049146132736791248,5.27049271966356514
0.0,1.0,1.5900000000000000799,1.3300000000000002931,0.50453621818623051176,1.5232651966919585895,1.1338048845896027128,5.36252814875049566
0.0,1.0,1.5900000000000000799,1.340000000000000302,0.5211915821115691294,1.5383796701998180279,1.1623950565736680396,5.4561662469498175554
0.0,1.0,1.5900000000000000799,1.3500000000000003109,0.53801381112505652915,1.5539334932968484893,1.1906890720845051401,5.5513579535959571842
0.0,1.0,1.5900000000000000799,1.3600000000000003197,0.55500949788176057176,1.5699303525083465605,1.2186908880768287933,5.6480559492937345567
0.0,1.0,1.5900000000000000799,1.3700000000000003286,0.57218521645103304074,1.5863742052493001733,1.2464044734815693527,5.74621461850495141
0.0,1.0,1.5900000000000000799,1.3800000000000003375,0.5895475290717663297,1.6032692754513957478,1.2738338071119368333,5.8457900126067707802
0.0,1.0,1.5900000000000000799,1.3900000000000003464,0.6071029926243625141,1.6206200496988349968,1.3009828755957597579,5.946739813407100783
0.0,1.0,1.5900000000000000799,1.4000000000000003553,0.6248581648415082457,1.6384312738428239431,1.3278556713352567265,6.0490232971061201894
0.0,1.0,1.5900000000000000799,1.4100000000000003642,0.64281961027833456335,1.6567079500670767178,1.354456190495583412,6.152601298694383658
0.0,1.0,1.5900000000000000799,1.420000000000000373,0.6609939060610205974,1.6754553343789422293,1.3807884310236411274,6.257436176780821313
0.0,1.0,1.5900000000000000799,1.4300000000000003819,0.6793876474312454672,1.6946789345028496765,1.4068563906992774815,6.363491778846536384
0.0,1.0,1.5900000000000000799,1.4400000000000003908,0.6980074531047520958,1.7143845081546646991,1.4326640652173781021,6.470733406914384034
0.0,1.0,1.5900000000000000799,1.4500000000000003997,0.7168599704537090833,1.7345780616773112115,1.4582154463125189814,6.579127783651553152
0.0,1.0,1.5900000000000000799,1.4600000000000004086,0.73595188053633253666,1.7552658490196222374,1.4835145199116310799,6.688643018873796642
0.0,1.0,1.5900000000000000799,1.4700000000000004174,0.7552899029777074835,1.7764543710418523315,1.5085652643329943157,6.7992485764833530126
0.0,1.0,1.5900000000000000799,1.4800000000000004263,0.7748808007196934522,1.7981503751326748386,1.5333716485235053817,6.9109152418237993487
0.0,1.0,1.5900000000000000799,1.4900000000000004352,0.79473138464955905835,1.8203608551237162594,1.5579376303393348557,7.0236150894613071927
0.0,1.0,1.5900000000000000799,1.5000000000000004441,0.8148485181183563464,1.8430930514888601568,1.5822671548712265999,7.137321451395147065
0.0,1.0,1.5900000000000000799,0.9900990099009900903,-0.015595874372368282931,1.2671593653051744788,-0.040364991063483526834,3.5740936453667533357
0.0,1.0,1.5900000000000000799,0.98039215686274508096,-0.031051472287734045025,1.2679960396778557907,-0.080326229452427871935,3.5806667168543917512
0.0,1.0,1.5900000000000000799,0.97087378640776696517,-0.046382458049167671343,1.2693718625915431097,-0.11988575349158986372,3.5914632858253914272
0.0,1.0,1.5900000000000000799,0.9615384615384615056,-0.06160371291532646537,1.2712730222782588907,-0.15904572271464795241,3.606357548840970928
0.0,1.0,1.5900000000000000799,0.95238095238095234066,-0.07672939695036479213,1.273686872203920073,-0.19780841225611311973,3.6252270616060711106
0.0,1.0,1.5900000000000000799,0.9433962264150942922,-0.09177300568512233858,1.2766018508268750509,-0.2361762073687932173,3.6479526607049450604
0.0,1.0,1.5900000000000000799,0.9345794392523363943,-0.10674742209424603612,1.2800074083872454711,-0.27415159809257949597,3.6744183885127994493
0.0,1.0,1.5900000000000000799,0.925925925925925865,-0.12166496432702759989,1.2838939400526667711,-0.31173717412185825149,3.7045114209949705497
0.0,1.0,1.5900000000000000799,0.9174311926605503914,-0.1365374296092383144,1.2882527248182324975,-0.34893561984769139173,3.7381219981300235489
0.0,1.0,1.5900000000000000799,0.9090909090909090175,-0.15137613465803401169,1.2930758696221740234,-0.38574970962262522534,3.7751433567545835679
0.0,1.0,1.5900000000000000799,0.9009009009009008216,-0.16619195294174607391,1.2983562581951963999,-0.4221823032274943932,3.8154716656372245076
0.0,1.0,1.5900000000000000799,0.8928571428571427722,-0.18099534907019054764,1.3040875042112829441,-0.45823634154651371464,3.8590059626228163658
0.0,1.0,1.5900000000000000799,0.88495575221238929013,-0.19579641057580698948,1.3102639083520515317,-0.49391484244442973583,3.905648093705083923
0.0,1.0,1.5900000000000000799,0.8771929824561402552,-0.21060487731954868895,1.3168804189360414636,-0.5292208968378584455,3.9553026539011408858
0.0,1.0,1.5900000000000000799,0.8695652173913042471,-0.22543016873237303743,1.3239325957992591487,-0.5641576649509749686,4.007876929814427669
0.0,1.0,1.5900000000000000799,0.8620689655172412737,-0.24028140908260917086,1.3314165771444275155,-0.5987283727442821446,4.0632808437826870573
0.0,1.0,1.5900000000000000799,0.85470085470085459055,-0.25516745094111725756,1.339329049104124536,-0.6329363085042970516,4.1214268995160967535
0.0,1.0,1.5900000000000000799,0.84745762711864395297,-0.27009689699973954413,1.3476672177877586645,-0.66678481958156121667,4.182230129137705532
0.0,1.0,1.5900000000000000799,0.84033613445378139344,-0.28507812038385799136,1.3564287836044739421,-0.70027730926421927204,4.245608041544127964
0.0,1.0,1.5900000000000000799,0.83333333333333321,-0.3001192835867127484,1.365611917673875908,-0.7334172337746387438,4.3114805720094491193
0.0,1.0,1.5900000000000000799,0.8264462809917354098,-0.31522835614133437598,1.3752152401035269147,-0.7662080994616478069,4.3797700336072793448
0.0,1.0,1.5900000000000000799,0.8196721311475408523,-0.33041313113534520607,1.3852378002754741626,-0.7986534596844461209,4.450401066605457423
0.0,1.0,1.5900000000000000799,0.81300813008130067797,-0.34568124066435546027,1.3956790582780149723,-0.830756912570377537,4.5233005949638629417
0.0,1.0,1.5900000000000000799,0.80645161290322566784,-0.36104017031110874347,1.4065388683723196728,-0.86252209795562351236,4.598397776945824411
0.0,1.0,1.5900000000000000799,0.79999999999999985787,-0.3764972727298052657,1.4178174631622626478,-0.8939526955907113326,4.6756239654034805753
0.0,1.0,1.5900000000000000799,0.79365079365079350536,-0.39205978040806682694,1.4295154401910528108,-0.92505242129975229215,4.7549126538866888225
0.0,1.0,1.5900000000000000799,0.7874015748031494576,-0.40773481767271513299,1.4416337483091998806,-0.9558250257740605882,4.8361994419538989476
0.0,1.0,1.5900000000000000799,0.7812499999999998482,-0.4235294119998690432,1.4541736760734755851,-0.9862742916998911147,4.919421988993800454
0.0,1.0,1.5900000000000000799,0.7751937984496122483,-0.43945050468468960236,1.4671368408904759129,-1.0164040314068147897,5.0045199722641759976
0.0,1.0,1.5900000000000000799,0.7692307692307690731,-0.455504960921496449,1.4805251790846172266,-1.0462180845858568556,5.091435045749673982
0.0,1.0,1.5900000000000000799,0.76335877862595403803,-0.47169957934072515027,1.4943409368562794448,-1.0757203160082131621,5.1801107995261963524
0.0,1.0,1.5900000000000000799,0.75757575757575741263,-0.48804110104538994674,1.5085866620523078474,-1.1049146132736791248,5.27049271966356514
0.0,1.0,1.5900000000000000799,0.75187969924812013504,-0.50453621818623051176,1.5232651966919585895,-1.1338048845896027128,5.36252814875049566
0.0,1.0,1.5900000000000000799,0.74626865671641774225,-0.5211915821115691294,1.5383796701998180279,-1.1623950565736680396,5.4561662469498175554
0.0,1.0,1.5900000000000000799,0.74074074074074057017,-0.53801381112505652915,1.5539334932968484893,-1.1906890720845051401,5.5513579535959571842
0.0,1.0,1.5900000000000000799,0.73529411764705865064,-0.55500949788176057176,1.5699303525083465605,-1.2186908880768287933,5.6480559492937345567
0.0,1.0,1.5900000000000000799,0.7299270072992698979,-0.57218521645103304074,1.5863742052493001733,-1.2464044734815693527,5.74621461850495141
0.0,1.0,1.5900000000000000799,0.7246376811594201126,-0.5895475290717663297,1.6032692754513957478,-1.2738338071119368333,5.8457900126067707802
0.0,1.0,1.5900000000000000799,0.71942446043165449697,-0.6071029926243625141,1.6206200496988349968,-1.3009828755957597579,5.946739813407100783
0.0,1.0,1.5900000000000000799,0.71428571428571410447,-0.6248581648415082457,1.6384312738428239431,-1.3278556713352567265,6.0490232971061201894
0.0,1.0,1.5900000000000000799,0.70921985815602818563,-0.64281961027833456335,1.6567079500670767178,-1.354456190495583412,6.152601298694383658
0.0,1.0,1.5900000000000000799,0.7042253521126758713,-0.6609939060610205974,1.6754553343789422293,-1.3807884310236411274,6.257436176780821313
0.0,1.0,1.5900000000000000799,0.69930069930069911394,-0.6793876474312454672,1.6946789345028496765,-1.4068563906992774815,6.363491778846536384
0.0,1.0,1.5900000000000000799,0.694444444444444256,-0.6980074531047520958,1.7143845081546646991,-1.4326640652173781021,6.470733406914384034
0.0,1.0,1.5900000000000000799,0.68965517241379291336,-0.7168599704537090833,1.7345780616773112115,-1.4582154463125189814,6.579127783651553152
0.0,1.0,1.5900000000000000799,0.68493150684931487684,-0.73595188053633253666,1.7552658490196222374,-1.4835145199116310799,6.688643018873796642
0.0,1.0,1.5900000000000000799,0.68027210884353722176,-0.7552899029777074835,1.7764543710418523315,-1.5085652643329943157,6.7992485764833530126
0.0,1.0,1.5900000000000000799,0.67567567567567548106,-0.7748808007196934522,1.7981503751326748386,-1.5333716485235053817,6.9109152418237993487
0.0,1.0,1.5900000000000000799,0.6711409395973152402,-0.79473138464955905835,1.8203608551237162594,-1.5579376303393348557,7.0236150894613071927
0.0,1.0,1.5900000000000000799,0.6666666666666664693,-0.8148485181183563464,1.8430930514888601568,-1.5822671548712265999,7.137321451395147065
0.0,1.0,1.6000000000000000888,1.0,0.0,1.2572991611157471326,0.0,3.5526951768871000148
0.0,1.0,1.6000000000000000888,1.0100000000000000089,0.015342545048978023861,1.2575752929383503531,0.039815245768523105374,3.5548622893576915516
0.0,1.0,1.6000000000000000888,1.0200000000000000178,0.030546984712441205972,1.258393217875381831,0.07923277221727312303,3.5612778997462157804
0.0,1.0,1.6000000000000000888,1.0300000000000000266,0.045628626927709019234,1.2597382014203113432,0.11825509328252893637,3.571816101227242246
0.0,1.0,1.6000000000000000888,1.0400000000000000355,0.060602014578555817026,1.261596730053747839,0.15688480978020166723,3.5863544858342457644
0.0,1.0,1.6000000000000000888,1.0500000000000000444,0.07548098574168410346,1.2639564255446427143,0.195124604298468729,3.604774048921465468
0.0,1.0,1.6000000000000000888,1.0600000000000000533,0.090278728887387388324,1.2668059668162245934,0.23297723632016967277,3.6269590977932346654
0.0,1.0,1.6000000000000000888,1.0700000000000000622,0.10500783352107823099,1.2701350186431552558,0.27044553759517531155,3.6527971641789513946
0.0,1.0,1.6000000000000000888,1.0800000000000000711,0.119680336700498463065,1.2739341665256882496,0.30753240777408219486,3.6821789202779959815
0.0,1.0,1.6000000000000000888,1.0900000000000000799,0.13430776581762610133,1.2781948571565397987,0.34424081030727454733,3.7149980981358172727
0.0,1.0,1.6000000000000000888,1.1000000000000000888,0.14890117799378121966,1.2829093439579248859,0.38057376860747510472,3.7511514121421947188
0.0,1.0,1.6000000000000000888,1.1100000000000000977,0.1634711964005486351,1.2880706372208214905,0.4165343624691451585,3.7905384844664942179
0.0,1.0,1.6000000000000000888,1.1200000000000001066,0.17802804378730580082,1.2936724584268906035,0.45212572473444301302,3.8330617732636049766
0.0,1.0,1.6000000000000000888,1.1300000000000001155,0.19258157346787199704,1.2997091983763759959,0.48735103819262126645,3.878626503499375655
0.0,1.0,1.6000000000000000888,1.1400000000000001243,0.20714129799364947027,1.3061758787834096829,0.5222135326977757064,3.9271406002562829762
0.0,1.0,1.6000000000000000888,1.1500000000000001332,0.22171641571823433314,1.3130681170340297026,0.55671648248848337737,3.978514624389766663
0.0,1.0,1.6000000000000000888,1.1600000000000001421,0.23631583544083351045,1.3203820938323924672,0.5908632036868176618,4.0326617104092168375
0.0,1.0,1.6000000000000000888,1.170000000000000151,0.25094819927937211945,1.3281145234875755268,0.62465705199619303567,4.0894975064972793888
0.0,1.0,1.6000000000000000888,1.1800000000000001599,0.2656219039734150078,1.3362626266173838196,0.6581014204694962677,4.148940116469878703
0.0,1.0,1.6000000000000000888,1.1900000000000001688,0.2803451206724102973,1.3448241050670544094,0.6911997375155005674,4.210910043717264628
0.0,1.0,1.6000000000000000888,1.2000000000000001776,0.29512581341491833653,1.3537971188599851047,0.7239554649419486232,4.275330136878901399
0.0,1.0,1.6000000000000000888,1.2100000000000001865,0.30997175636267371157,1.3631802650148234779,0.75637209613075073733,4.342125537241861011
0.0,1.0,1.6000000000000000888,1.2200000000000001954,0.32489054990820209756,1.3729725580240588201,0.7884531543877171256,4.41122362844374738
0.0,1.0,1.6000000000000000888,1.2300000000000002043,0.33988963574683861424,1.3831734122405126008,0.8202021907993334304,4.4825539834708534315
0.0,1.0,1.6000000000000000888,1.2400000000000002132,0.354976310997979827,1.3937826248288525122,0.8516227836916143712,4.5560483245549221465
0.0,1.0,1.6000000000000000888,1.250000000000000222,0.37015774145290136765,1.4048003614994912791,0.8827185356247821968,4.6316404658498937508
0.0,1.0,1.6000000000000000888,1.2600000000000002309,0.38544097401969262817,1.4162271419714032028,0.9134930730931615228,4.7092662769322242156
0.0,1.0,1.6000000000000000888,1.2700000000000002398,0.400832948429749647,1.4280638276580388535,0.9439500443336165114,4.788863633530942465
0.0,1.0,1.6000000000000000888,1.2800000000000002487,0.41634050826473767426,1.4403116098637511744,0.974093118161536653,4.8703723765822832803
0.0,1.0,1.6000000000000000888,1.2900000000000002576,0.4319704113579407867,1.4529719992008145457,1.003925982381117521,4.953734269232839438
0.0,1.0,1.6000000000000000888,1.3000000000000002665,0.4477293396193705588,1.4660468158362365276,1.0334523423648915852,5.0388929559412138914
0.0,1.0,1.6000000000000000888,1.3100000000000002753,0.46362390832995065137,1.4795381806046006279,1.062675919606819841,5.1257939222847515026
0.0,1.0,1.6000000000000000888,1.3200000000000002842,0.47966067494626479784,1.4934485069112528599,1.0916004502767093776,5.21438445563302011
0.0,1.0,1.6000000000000000888,1.3300000000000002931,0.4958461474541522307,1.5077804933722243064,1.1202296837719041278,5.304613606628200806
0.0,1.0,1.6000000000000000888,1.340000000000000302,0.51218679230615782316,1.522537117139823426,1.1485673812678787176,5.396432151445420544
0.0,1.0,1.6000000000000000888,1.3500000000000003109,0.5286890419752071635,1.5377216278711474118,1.1766173142607931901,5.4897925547517036904
0.0,1.0,1.6000000000000000888,1.3600000000000003197,0.545359302154265424,1.5533375422953541456,1.2043832631071591521,5.5846489333587054915
0.0,1.0,1.6000000000000000888,1.3700000000000003286,0.5622039586293646751,1.5693886393431624171,1.2318690155572802336,5.680957020510197353
0.0,1.0,1.6000000000000000888,1.3800000000000003375,0.5792293838515675253,1.585878955803124768,1.2590783652839028228,5.778674130776859208
0.0,1.0,1.6000000000000000888,1.3900000000000003464,0.59644194323093435717,1.6028127824726887685,1.2860151104074646344,5.877759125528186246
0.0,1.0,1.6000000000000000888,1.4000000000000003553,0.61384800117441717937,1.6201946607746309237,1.3126830520188483842,5.9781723789529701563
0.0,1.0,1.6000000000000000888,1.4100000000000003642,0.6314539268876158129,1.6380293798118468196,1.3390859927015881237,6.0798757446050482045
0.0,1.0,1.6000000000000000888,1.420000000000000373,0.64926609995898043604,1.6563219738357088939,1.3652277350554518076,6.1828325224532152404
0.0,1.0,1.6000000000000000888,1.4300000000000003819,0.6672909157436900385,1.6750777201051936238,1.3911120802236391913,6.287007426416504785
0.0,1.0,1.6000000000000000888,1.4400000000000003908,0.68553479056319854834,1.6943021371158766275,1.4167428264259207538,6.3923665523694408463
0.0,1.0,1.6000000000000000888,1.4500000000000003997,0.70400416673530641365,1.7140009831795639528,1.4421237675002245293,6.4988773466038995963
0.0,1.0,1.6000000000000000888,1.4600000000000004086,0.72270551744859246046,1.7341802553369167761,1.4672586914552137038,6.6065085747364040714
0.0,1.0,1.6000000000000000888,1.4700000000000004174,0.741645351494075622,1.7548461885868600341,1.4921513790364502317,6.7152302910518040235
0.0,1.0,1.6000000000000000888,1.4800000000000004263,0.7608302178661145998,1.7760052554178904494,1.5168056023087519435,6.825013808276295002
0.0,1.0,1.6000000000000000888,1.4900000000000004352,0.78026671024374849583,1.7976641656276366454,1.5412251232572928838,6.9358316677740141643
0.0,1.0,1.6000000000000000888,1.5000000000000004441,0.7999614713629439322,1.8198298664181336015,1.565413692409984403,7.047657610163405195
0.0,1.0,1.6000000000000000888,0.9900990099009900903,-0.015342545048978023861,1.2575752929383503531,-0.039815245768523105374,3.5548622893576915516
0.0,1.0,1.6000000000000000888,0.98039215686274508096,-0.030546984712441205972,1.258393217875381831,-0.07923277221727312303,3.5612778997462157804
0.0,1.0,1.6000000000000000888,0.97087378640776696517,-0.045628626927709019234,1.2597382014203113432,-0.11825509328252893637,3.571816101227242246
0.0,1.0,1.6000000000000000888,0.9615384615384615056,-0.060602014578555817026,1.261596730053747839,-0.15688480978020166723,3.5863544858342457644
0.0,1.0,1.6000000000000000888,0.95238095238095234066,-0.07548098574168410346,1.2639564255446427143,-0.195124604298468729,3.604774048921465468
0.0,1.0,1.6000000000000000888,0.9433962264150942922,-0.090278728887387388324,1.2668059668162245934,-0.23297723632016967277,3.6269590977932346654
0.0,1.0,1.6000000000000000888,0.9345794392523363943,-0.10500783352107823099,1.2701350186431552558,-0.27044553759517531155,3.6527971641789513946
0.0,1.0,1.6000000000000000888,0.925925925925925865,-0.119680336700498463065,1.2739341665256882496,-0.30753240777408219486,3.6821789202779959815
0.0,1.0,1.6000000000000000888,0.9174311926605503914,-0.13430776581762610133,1.2781948571565397987,-0.34424081030727454733,3.7149980981358172727
0.0,1.0,1.6000000000000000888,0.9090909090909090175,-0.14890117799378121966,1.2829093439579248859,-0.38057376860747510472,3.7511514121421947188
0.0,1.0,1.6000000000000000888,0.9009009009009008216,-0.1634711964005486351,1.2880706372208214905,-0.4165343624691451585,3.7905384844664942179
0.0,1.0,1.6000000000000000888,0.8928571428571427722,-0.17802804378730580082,1.2936724584268906035,-0.45212572473444301302,3.8330617732636049766
0.0,1.0,1.6000000000000000888,0.88495575221238929013,-0.19258157346787199704,1.2997091983763759959,-0.48735103819262126645,3.878626503499375655
0.0,1.0,1.6000000000000000888,0.8771929824561402552,-0.20714129799364947027,1.3061758787834096829,-0.5222135326977757064,3.9271406002562829762
0.0,1.0,1.6000000000000000888,0.8695652173913042471,-0.22171641571823433314,1.3130681170340297026,-0.55671648248848337737,3.978514624389766663
0.0,1.0,1.6000000000000000888,0.8620689655172412737,-0.23631583544083351045,1.3203820938323924672,-0.5908632036868176618,4.0326617104092168375
0.0,1.0,1.6000000000000000888,0.85470085470085459055,-0.25094819927937211945,1.3281145234875755268,-0.62465705199619303567,4.0894975064972793888
0.0,1.0,1.6000000000000000888,0.84745762711864395297,-0.2656219039734150078,1.3362626266173838196,-0.6581014204694962677,4.148940116469878703
0.0,1.0,1.6000000000000000888,0.84033613445378139344,-0.2803451206724102973,1.3448241050670544094,-0.6911997375155005674,4.210910043717264628
0.0,1.0,1.6000000000000000888,0.83333333333333321,-0.29512581341491833653,1.3537971188599851047,-0.7239554649419486232,4.275330136878901399
0.0,1.0,1.6000000000000000888,0.8264462809917354098,-0.30997175636267371157,1.3631802650148234779,-0.75637209613075073733,4.342125537241861011
0.0,1.0,1.6000000000000000888,0.8196721311475408523,-0.32489054990820209756,1.3729725580240588201,-0.7884531543877171256,4.41122362844374738
0.0,1.0,1.6000000000000000888,0.81300813008130067797,-0.33988963574683861424,1.3831734122405126008,-0.8202021907993334304,4.4825539834708534315
0.0,1.0,1.6000000000000000888,0.80645161290322566784,-0.354976310997979827,1.3937826248288525122,-0.8516227836916143712,4.5560483245549221465
0.0,1.0,1.6000000000000000888,0.79999999999999985787,-0.37015774145290136765,1.4048003614994912791,-0.8827185356247821968,4.6316404658498937508
0.0,1.0,1.6000000000000000888,0.79365079365079350536,-0.38544097401969262817,1.4162271419714032028,-0.9134930730931615228,4.7092662769322242156
0.0,1.0,1.6000000000000000888,0.7874015748031494576,-0.400832948429749647,1.4280638276580388535,-0.9439500443336165114,4.788863633530942465
0.0,1.0,1.6000000000000000888,0.7812499999999998482,-0.41634050826473767426,1.4403116098637511744,-0.974093118161536653,4.8703723765822832803
0.0,1.0,1.6000000000000000888,0.7751937984496122483,-0.4319704113579407867,1.4529719992008145457,-1.003925982381117521,4.953734269232839438
0.0,1.0,1.6000000000000000888,0.7692307692307690731,-0.4477293396193705588,1.4660468158362365276,-1.0334523423648915852,5.0388929559412138914
0.0,1.0,1.6000000000000000888,0.76335877862595403803,-0.46362390832995065137,1.4795381806046006279,-1.062675919606819841,5.1257939222847515026
0.0,1.0,1.6000000000000000888,0.75757575757575741263,-0.47966067494626479784,1.4934485069112528599,-1.0916004502767093776,5.21438445563302011
0.0,1.0,1.6000000000000000888,0.75187969924812013504,-0.4958461474541522307,1.5077804933722243064,-1.1202296837719041278,5.304613606628200806
0.0,1.0,1.6000000000000000888,0.74626865671641774225,-0.51218679230615782316,1.522537117139823426,-1.1485673812678787176,5.396432151445420544
0.0,1.0,1.6000000000000000888,0.74074074074074057017,-0.5286890419752071635,1.5377216278711474118,-1.1766173142607931901,5.4897925547517036904
